Age,Height in cm,Weight in kg,Tries_avg,Try Assists_avg,Clean Breaks_avg,Defenders Beaten_avg,Meters Run_avg,Offload_avg,Passes_avg,Runs_avg,Missed Tackles_avg,Tackles_avg,Turnovers Conceded_avg,Penalties Conceded_avg,Yellow Cards_avg,RucksWon_avg,ScrumsRatio_avg,Tackle Ratio_avg,Lineouts Won_avg,Conversion Goals_avg,Penalty Goals_avg,Drop Goals Converted_avg,name,matches_intl,position_naim,sub_caps,is_forward,team_code,cluster,axis_course,axis_distrib,axis_kicking,axis_physique,axis_rigueur,axis_danger,axis_melee,rating_intl,photo_url,position_label,team
23.0,165.1,75.75,50.0,100.0,59.71900826446282,56.346031461381855,54.91569821633454,55.945088468578405,100.0,65.25927112535045,70.4474122216058,57.97845042192746,91.0909090909091,82.17332929100436,100.0,98.1967213114755,89.69846368777891,85.65054543752049,50.0,50.0,50.0,50.0,C CASEY,11,SH,2.0,0,IRE,cluster_1,59.1,80.8,50.0,89.3,89.7,65.9,89.7,78.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Demi de mêlée,Irlande
31.0,198.12,123.83,50.0,50.0,52.96969696969697,55.170840450014836,56.00807559774221,53.63310961968681,52.711630656616755,79.87488986784146,57.289123801220576,83.52057295323692,90.47222222222223,80.02752633529192,100.0,97.44364754098362,94.23549392385445,98.6342461138208,50.0,50.0,50.0,50.0,J BALL,36,L,17.0,1,WALES,cluster_1,73.6,50.2,50.0,94.3,79.4,54.2,88.5,74.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,WALES
27.0,175.26,83.01,56.63541666666666,62.11768050028426,70.04545454545455,58.72579325940004,58.56150772678266,54.08724832214766,63.33743915987069,56.99383259911896,75.77225915431562,63.02731357955344,87.75,91.82944259171032,100.0,90.1639344262295,93.88807360627895,84.44740962695924,50.0,100.0,74.44680556197173,50.0,C SHEEDY,16,FH,8.0,0,WALES,cluster_1,61.0,58.8,75.6,86.1,92.0,61.7,93.9,70.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ouvreur,WALES
26.0,198.12,118.84,50.0,50.0,55.93939393939394,56.46355056251855,60.08021572510084,71.79865771812084,54.54040482038151,70.72246696035245,70.82606800348738,82.91110799045079,78.22222222222223,89.1059234556138,100.0,90.40019286403091,94.4393835493536,92.2621577274491,50.0,50.0,50.0,50.0,SEB DAVIES,18,L,4.0,1,WALES,cluster_1,72.8,71.9,50.0,87.6,77.5,58.9,88.7,77.3,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,WALES
36.0,193.04,109.77,70.22222222222221,59.23251847640705,70.36363636363636,61.08037239288894,75.3483570457124,71.79865771812084,55.94576821716626,80.49162995594719,87.48692240627727,68.80634742311474,81.33333333333334,90.66222010481181,100.0,95.66005176876612,93.63973399126785,78.11735186659108,50.0,50.0,50.0,50.0,J ROBERTS,21,C,9.0,0,WALES,cluster_1,71.8,64.3,50.0,83.2,89.1,65.3,93.6,70.0,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,WALES
35.0,198.12,106.59,55.58771929824561,50.0,66.88038277511961,67.14541833425973,66.3166684654473,100.0,57.76648192959996,90.89960584280092,71.70295507731842,95.03625303956429,71.63157894736842,75.91835711240941,100.0,94.60310612597077,96.3748716689245,97.092567760605,50.0,50.0,50.0,50.0,A SHINGLER,19,FL,13.0,1,WALES,cluster_1,79.6,90.9,50.0,93.0,75.8,63.8,91.3,79.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,WALES
31.0,198.12,122.92,59.23188405797101,50.0,61.6205533596838,62.14023410003483,62.32961600927968,64.21651590312229,53.553360294211615,84.86780310285391,72.81812668208181,95.07390876953043,82.95652173913044,57.37100482631478,68.04347826086956,86.34836065573762,92.34972875822382,97.20687758513391,50.0,50.0,50.0,50.0,W ROWLANDS,23,L,5.0,1,WALES,cluster_1,90.7,62.8,50.0,90.0,55.2,83.3,86.7,70.3,https://www.lequipe.fr/_medias/img-sportif-rugby/7690/100,2e Ligne,WALES
42.0,187.96,121.56,50.0,50.0,55.34545454545454,50.0,51.80242267932268,50.0,52.72424289222891,63.67682819383262,68.74346120313864,74.6833309928381,80.4,80.3906622201048,100.0,93.67827868852459,94.8899368476594,92.7852427548106,50.0,50.0,50.0,50.0,G JENKINS,10,P,36.0,1,WALES,cluster_1,63.0,50.0,50.0,89.5,75.0,51.5,89.6,72.0,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,WALES
32.0,198.12,103.87,61.79629629629629,50.0,82.66666666666669,79.73233258758532,89.7200553406291,71.79865771812084,53.153058903042705,87.64581497797363,93.73474280732347,64.62715910686703,61.8888888888889,70.94912921497007,59.16666666666668,92.92520491803282,91.4965290945966,76.55055636187713,50.0,50.0,50.0,50.0,A CUTHBERT,18,W,2.0,0,WALES,cluster_1,84.9,60.0,50.0,81.3,64.7,68.4,91.5,68.7,https://www.lequipe.fr/_medias/img-sportif-rugby/6271/100,Ailier,WALES
28.0,187.96,102.97,56.125,53.72851707701054,61.30769230769231,62.529344167343645,66.79950369060997,63.83376355188437,57.64010426506504,95.90823449678079,100.0,100.0,67.96153846153847,58.51870854252938,85.86538461538461,93.56242118537183,93.15221375653057,90.79745622591444,50.0,50.0,50.0,50.0,R MORIARTY,52,N8,11.0,1,WALES,cluster_1,70.4,60.7,50.0,70.4,58.8,61.7,78.7,63.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,N°8,WALES
34.0,182.88,90.72,68.30459770114942,100.0,77.64890282131663,70.05929484919548,70.46889203644591,79.31543624161077,100.0,74.00947896096007,75.85304993536364,72.31902725789192,64.51724137931035,68.44474380246749,74.65517241379311,94.18032786885244,91.07639289659836,91.07836168700442,50.45891868880374,50.0,50.0,50.0,R WEBB,29,SH,12.0,0,WALES,cluster_1,73.0,91.0,50.0,92.0,68.3,78.6,91.1,83.0,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Demi de mêlée,WALES
34.0,185.42,100.7,62.25,100.0,95.23076923076924,77.29607122171294,86.64926114622753,87.72844605059376,60.08493762988586,91.00657404269748,96.13775065387972,75.52720555669582,67.96153846153847,76.11683219115329,100.0,93.1985428051,94.5732187907069,86.36714350774,50.0,50.0,50.0,50.0,JONATHAN DAVIES,52,C,3.0,0,WALES,cluster_1,87.5,89.1,50.0,88.4,78.2,82.9,94.6,83.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,WALES
28.0,180.34,85.73,72.11805555555554,98.47072200113705,72.27272727272728,73.75354831725566,66.57227519043894,84.0604026845638,100.0,72.5356828193833,83.5820346556234,72.85493610447972,71.41666666666666,87.74416388756548,100.0,92.21675774134798,91.91881983719999,87.51557739831297,50.2772633744856,50.0,50.0,50.0,T WILLIAMS,48,SH,14.0,0,WALES,cluster_1,71.3,92.4,50.0,88.9,84.0,78.9,91.9,85.6,https://www.lequipe.fr/_medias/img-sportif-rugby/8930/100,Demi de mêlée,WALES
31.0,187.96,88.9,78.64814814814814,71.54254311161645,90.72727272727272,93.95214382512613,100.0,96.7114093959732,58.107865750681285,100.0,83.32170880557979,66.62968684173572,50.0,74.06172251336612,50.0,92.69277474195505,92.53071050505385,80.8616560195012,50.5281207133059,50.0,50.0,50.0,LIAM WILLIAMS,63,FB,9.0,0,WALES,cluster_1,96.2,80.7,50.0,84.3,59.1,83.6,92.5,78.2,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Arrière,WALES
31.0,182.88,86.64,50.0,100.0,58.66830466830467,68.23769401964692,74.12973064390522,88.88409214583717,67.24126695307035,80.57964043338498,76.34216169089756,69.71701514743224,57.621621621621635,85.86714394241788,100.0,92.57377049180323,95.2306626873547,82.48466688515384,50.0,75.23018984345497,81.71477478309849,50.0,G ANSCOMBE,37,FH,12.0,0,WALES,cluster_1,70.5,90.6,69.4,85.4,77.8,68.6,95.2,78.1,https://www.lequipe.fr/_medias/img-sportif-rugby/7853/100,Ouvreur,WALES
26.0,187.96,99.79,55.444444444444436,59.94271220536145,56.853146853146846,69.68896940582573,63.06371309457795,73.47547754259169,56.28671436668209,73.91053880040668,70.18526591107238,73.62848778801596,83.66666666666667,94.97196467182172,81.15384615384616,92.22640673460344,94.21125529704685,92.07480243120958,50.0,50.0,50.0,50.0,O WATKIN,39,C,13.0,0,WALES,cluster_1,66.0,65.3,50.0,92.1,87.4,60.4,94.2,68.0,https://www.lequipe.fr/_medias/img-sportif-rugby/8437/100,Centre,WALES
25.0,187.96,105.69,52.7938596491228,55.10218126327758,57.03349282296651,65.3084092270176,62.71182310680196,62.04662663369835,54.06246747086768,70.94059819151407,91.432914238517,91.71627284754507,84.52631578947368,81.07870915975025,100.0,93.589681774349,94.34813224843089,91.38131512493116,50.0,50.0,50.0,50.0,A WAINWRIGHT,38,FL,14.0,1,WALES,cluster_1,66.2,61.0,50.0,88.5,83.3,59.3,89.3,71.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,WALES
27.0,182.88,94.8,93.71568627450979,57.60325050998228,100.0,82.85004521185897,91.25545243782987,82.05684958547181,55.74227668460014,88.15371857994306,90.42707318324021,67.42352775965043,60.607843137254896,74.36687871909126,85.58823529411767,92.72758981513752,93.13856713194492,82.35832432582811,50.0,50.0,50.0,50.0,J ADAMS,51,W,0.0,0,WALES,cluster_1,90.5,68.0,50.0,85.4,71.4,83.8,93.1,77.3,https://www.lequipe.fr/_medias/img-sportif-rugby/9027/100,Ailier,WALES
40.0,205.74,123.83,50.0,50.0,50.0,50.0,55.30713344467229,60.89932885906042,53.40530361528613,69.68634361233484,59.37173060156932,92.51018115433227,79.58333333333333,56.42369382245512,100.0,93.08494783904615,91.60229764793884,100.0,50.0,50.0,50.0,50.0,L CHARTERIS,12,L,29.0,1,WALES,cluster_1,61.3,58.9,50.0,94.0,62.3,50.0,85.9,66.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,WALES
28.0,182.88,115.67,57.23863636363636,50.0,50.0,56.346031461381855,52.45784910816729,55.945088468578405,52.012224863578176,64.83540248297959,58.51975509233574,76.55328031047735,87.75,67.31777036684133,100.0,93.20336730172797,94.25318157044376,98.80254390905641,50.0,50.0,50.0,50.0,N SMITH,44,P,22.0,1,WALES,cluster_1,65.6,58.4,50.0,93.8,72.5,63.2,89.0,73.1,https://www.lequipe.fr/_medias/img-sportif-rugby/7710/100,Pilier,WALES
30.0,180.34,116.57,50.0,50.0,50.0,52.1645378627969,54.890294091185524,56.083346339940704,57.39135668434199,62.144329474439104,70.0511445428925,69.64461484701326,87.46511627906976,55.91699258783249,82.90697674418605,90.38706739526405,93.15552844053845,93.71750389552312,50.0,58.88124018802379,55.68530361906318,50.0,S LEE,43,P,15.0,1,WALES,cluster_1,61.6,62.2,100.0,89.2,62.2,50.0,87.9,66.4,https://www.lequipe.fr/_medias/img-sportif-rugby/12434/100,Pilier,WALES
29.0,185.42,105.69,52.46899224806201,50.0,53.7293868921776,52.70567232849614,54.58290417688244,59.12501950991105,53.695678342171,71.686302632927,56.97431114535391,75.76761168244596,93.16279069767442,86.3190666651894,82.90697674418605,92.84153005464485,96.53816347057564,94.52382198255958,69.6534596612116,50.0,50.0,50.0,E DEE,43,H,30.0,1,WALES,cluster_1,66.6,57.5,50.0,90.9,77.1,51.1,92.4,70.7,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Talonneur,WALES
30.0,185.42,119.75,53.31770833333333,50.0,50.83522727272727,51.090724157425,50.882436103418385,52.04362416107383,51.84453945827999,58.15947136563878,76.3579923169137,86.25364239573095,96.171875,70.38172939494996,88.515625,92.58762012436392,92.43264157820015,94.20043291254984,50.0,50.0,50.0,50.0,T FRANCIS,64,P,18.0,1,WALES,cluster_1,54.5,50.4,50.0,90.3,74.9,52.0,87.2,70.6,https://www.lequipe.fr/_medias/img-sportif-rugby/8055/100,Pilier,WALES
34.0,187.96,102.97,55.30833333333333,50.0,58.01818181818182,53.49031730376002,59.67300171236497,66.34899328859062,54.54040482038151,74.86696035242295,70.6178073234525,89.21907035528723,80.4,73.85421629347306,100.0,93.91256830601088,93.02194667502104,95.36441403205929,50.0,50.0,50.0,50.0,S WARBURTON,20,FL,8.0,1,WALES,cluster_1,62.5,60.6,50.0,91.5,78.7,53.1,87.9,68.5,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,WALES
30.0,193.04,108.86,87.25146198830406,60.20436252655517,100.0,97.35401254224114,99.28730086849579,74.0932532673967,55.01834216989536,89.48175284025045,83.54093057403756,70.40103770168295,53.57894736842105,74.77161221300034,100.0,93.49829879369005,93.62586959301443,84.14508664545987,50.23348494693524,50.0,50.0,50.0,G NORTH,57,W,4.0,0,WALES,cluster_1,96.4,65.6,50.0,86.9,72.0,86.3,93.6,79.7,https://www.lequipe.fr/_medias/img-sportif-rugby/5752/100,Ailier,WALES
26.0,190.5,128.82,50.0,50.0,54.64822134387352,52.02337235000581,53.39586881611517,55.68660636124889,52.07279350495678,60.27113579773992,58.14933095788636,72.65619752965816,95.7391304347826,68.73873687263084,68.04347826086956,94.75409836065585,95.17156660675714,97.93170716481735,50.0,50.0,50.0,50.0,L BROWN,23,P,17.0,1,WALES,cluster_1,62.5,58.0,50.0,93.6,68.2,53.2,89.9,69.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,WALES
33.0,187.96,89.81,58.97183098591549,100.0,65.05761843790013,66.05873689053904,69.15814528632166,79.47424142168451,87.50630179089796,80.4707824036732,98.57460368137336,86.0013528721833,55.140845070422536,81.58747626300921,79.29577464788733,92.35469448584196,92.94203265694023,90.13909954107879,50.093722830812034,90.63966558651258,100.0,100.0,D BIGGAR,71,FH,17.0,0,WALES,cluster_1,70.3,89.3,96.7,90.8,70.5,72.1,92.9,84.2,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ouvreur,WALES
29.0,190.5,91.63,59.23188405797101,75.28907234841931,54.64822134387352,66.18697880004645,69.59155086220287,72.74642544499567,73.59036417546045,78.65106301474817,87.48692240627727,64.78614996672427,72.30434782608695,94.31613397684194,100.0,91.91019244476135,98.05571227939876,78.21081580667705,50.289318303811065,72.13874365710278,79.76132851022645,100.0,R PATCHELL,23,FH,12.0,0,WALES,cluster_1,67.4,73.9,83.5,82.2,86.8,63.7,98.1,77.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ouvreur,WALES
28.0,187.96,109.77,62.868686868686865,55.87523903044085,56.47933884297521,56.346031461381855,58.22924293993783,51.9816961561928,52.7517604972009,75.2437324789748,62.49564080209242,81.41514853633943,83.66666666666667,86.13481167078119,77.72727272727273,92.4960338445267,93.11035250526979,97.27228697174341,83.47325102880659,50.0,50.0,50.0,R ELIAS,33,H,11.0,1,WALES,cluster_1,75.4,55.4,50.0,92.8,69.5,66.8,88.9,73.9,https://www.lequipe.fr/_medias/img-sportif-rugby/7843/100,Talonneur,WALES
27.0,203.2,116.57,50.0,50.0,51.137330754352035,50.9901609372369,53.246917450694724,50.0,56.5207941569309,66.4016121473428,77.91579328127031,88.39629265552593,83.31914893617021,62.45020425126452,84.36170212765958,93.41123125217985,92.37943396894971,94.41056762519688,50.0,50.0,50.0,50.0,A BEARD,47,L,8.0,1,WALES,cluster_1,59.2,50.0,50.0,90.0,62.6,50.0,86.7,65.0,https://www.lequipe.fr/_medias/img-sportif-rugby/8171/100,2e Ligne,WALES
36.0,198.12,121.56,50.0,50.0,53.144385026737964,60.950015070619656,54.94782696284653,61.54046585076986,54.54040482038151,73.03850738533302,56.61533924816658,72.26339658177555,91.35294117647058,92.31006361572737,100.0,92.57377049180329,97.0035451052814,98.12397584156562,50.0,50.0,50.0,50.0,B DAVIES,17,L,22.0,1,WALES,cluster_1,72.3,60.1,50.0,92.5,85.8,61.0,91.3,79.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,WALES
33.0,187.96,101.6,65.44242424242424,50.0,64.57851239669422,63.53820045094793,61.31702967138352,65.45723001830386,62.25909301503008,75.77121345614742,64.9947689625109,100.0,82.18181818181819,67.91199272380786,86.63636363636364,94.26229508196712,91.69439543588304,98.93448723810384,50.0,50.0,50.0,50.0,J TIPURIC,55,FL,31.0,1,WALES,cluster_1,69.7,61.9,50.0,94.2,73.9,66.1,86.6,70.8,https://www.lequipe.fr/_medias/img-sportif-rugby/5722/100,Flanker,WALES
36.0,187.96,90.72,50.0,86.35304150085278,63.36363636363637,60.18009213596671,58.48640678181089,70.43624161073828,72.2763611499968,62.43348017621148,68.74346120313864,62.34166549641905,60.18750000000001,95.91472129585516,100.0,94.75409836065585,94.32206044816729,86.91995567832453,50.41589506172839,73.86833300531394,65.27925347623234,50.0,R PRIESTLAND,16,FH,25.0,0,WALES,cluster_1,61.1,77.4,63.4,89.2,82.6,64.5,94.3,71.9,https://www.lequipe.fr/_medias/img-sportif-rugby/8000000000004706/100,Ouvreur,WALES
32.0,187.96,109.77,67.37272727272727,64.10057367305804,58.74710743801654,69.03809438414554,72.54666915225442,83.2924954240391,58.83315119601494,97.13419303163805,71.12899262899265,100.0,68.81818181818183,65.53510329594177,86.63636363636364,92.17213114754108,91.96865539067491,97.4518983941547,50.0,50.0,50.0,50.0,T FALETAU,55,N8,9.0,1,WALES,cluster_1,74.6,84.6,50.0,87.4,63.3,76.4,74.3,73.9,https://www.lequipe.fr/_medias/img-sportif-rugby/5753/100,N°8,WALES
32.0,182.88,97.98,58.16666666666666,50.0,62.33566433566434,55.36971892886156,61.09183187275487,65.0913784202375,55.4135595935318,69.12843104032535,75.95248474280734,96.83503829410304,66.07692307692308,64.8037527027522,50.0,91.50273224043714,98.60652629149011,95.79563129776156,50.0,50.0,50.0,50.0,JAMES DAVIES,13,FL,3.0,1,WALES,cluster_1,63.1,59.7,50.0,91.1,57.1,57.4,93.5,62.2,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,WALES
29.0,180.34,86.64,50.0,69.38828880045482,66.03636363636363,63.96126921504006,67.30325772149759,69.61879194630875,65.21035614827808,69.27189427312778,57.49738448125545,64.26148012919535,55.89999999999999,86.92710814673653,100.0,97.79508196721315,89.47987534420498,98.8187649234515,50.0,50.0,84.22552778676044,100.0,SAM DAVIES,10,FH,6.0,0,WALES,cluster_1,66.7,68.9,77.3,98.5,77.5,62.0,89.5,73.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ouvreur,WALES
31.0,182.88,117.93,54.33333333333333,50.0,54.36363636363637,52.374365512761905,54.61027841785933,58.00767018216683,53.057823654542645,69.41145374449343,67.59590235396688,74.4034746323751,96.0,55.97903763696994,100.0,92.44597615499235,94.77535424820536,94.5753266890641,50.0,50.0,50.0,50.0,W JONES,49,P,19.0,1,WALES,cluster_1,71.6,63.3,50.0,90.5,71.3,59.4,89.5,73.3,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,WALES
26.0,180.34,86.64,50.0,50.0,55.93939393939394,65.51252135004451,60.28048491169224,64.53243847874721,68.41386399376947,65.88722466960355,66.6608544027899,58.532509479005746,67.33333333333334,92.73728230374252,100.0,94.62659380692156,92.65998318136101,85.9717215225432,50.0,59.42946489098821,66.29787037464783,50.0,J EVANS,9,FH,6.0,0,WALES,cluster_1,62.0,58.9,58.8,88.5,84.3,55.3,92.7,64.7,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ouvreur,WALES
32.0,185.42,95.71,50.0,50.0,71.38181818181819,82.57629483509349,92.77749825592458,100.0,62.940153738087304,92.89550660792959,91.235614646905,58.77629546412021,75.5,80.3906622201048,100.0,93.73406193078337,90.41925679203699,77.65173151052642,50.0,50.0,50.0,50.0,J MCNICHOLL,10,W,3.0,0,WALES,cluster_1,85.0,73.6,50.0,82.3,82.9,63.2,90.4,72.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,WALES
25.0,190.5,103.87,61.79629629629629,50.0,55.93939393939394,50.0,53.20430698546252,50.0,52.522447122434166,60.36123348017622,62.49564080209242,79.86378317652017,94.55555555555556,85.47456460748505,100.0,89.49453551912565,95.63325473642557,98.59700048379295,50.0,50.0,50.0,50.0,J BOTHAM,9,FL,3.0,1,WALES,cluster_1,52.4,50.0,50.0,92.5,89.3,53.9,90.5,67.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,WALES
30.0,185.42,117.93,52.949074074074076,50.0,55.93939393939394,57.75626067502226,56.04145379550745,73.61521252796425,55.86468955965945,85.22819383259917,81.23910200523106,82.75874174975426,83.66666666666667,61.870732094648226,100.0,94.0621986499518,92.72842165705302,90.74401840437928,50.0,50.0,50.0,50.0,R EVANS,36,P,13.0,1,WALES,cluster_1,92.6,97.0,50.0,88.2,67.9,66.2,87.5,77.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,WALES
35.0,187.96,100.7,71.9655172413793,70.05685048322911,81.33542319749216,92.52570508029444,81.20055810413717,81.57046979865775,67.3787908642189,100.0,100.0,97.85350759531065,50.0,84.22237190123373,100.0,92.79536461277547,94.69268457432872,91.2874844735079,50.0,50.0,50.0,50.0,H PARKES,29,C,2.0,0,WALES,cluster_1,89.0,74.7,50.0,91.7,74.2,78.8,94.7,78.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,WALES
32.0,185.42,104.78,53.31770833333333,74.23536100056852,60.02272727272727,60.90724157425005,63.292867260004655,64.3053691275168,58.58420286353379,90.02026431718069,86.31545608108108,100.0,75.5,69.36040971891376,100.0,92.92520491803282,96.10186818803898,95.8953062188876,50.0,50.0,50.0,50.0,J NAVIDI,32,FL,4.0,1,WALES,cluster_1,73.2,80.5,50.0,91.6,74.8,67.7,91.0,75.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,WALES
22.0,190.5,88.0,89.8125,66.15690733371235,99.0,88.78130337511129,97.11332614562856,74.52348993288594,53.5944871494687,79.78854625550666,92.17278770706191,68.05539952253898,59.16666666666666,89.1059234556138,69.37500000000001,89.59016393442617,90.77629561231389,84.93172277104111,50.2772633744856,50.0,50.0,50.0,L REES-ZAMMIT,24,W,1.0,0,WALES,cluster_1,91.0,68.1,50.0,86.3,72.7,86.0,90.8,78.3,https://www.lequipe.fr/_medias/img-sportif-rugby/11079/100,Ailier,WALES
28.0,180.34,84.82,62.25,72.37110246206325,76.72727272727273,100.0,76.43553263006575,100.0,67.98698832689598,86.1049135886141,100.0,82.91110799045079,73.61538461538461,74.85982335910872,100.0,88.32308743169405,92.01361979982521,88.81498459767576,50.0,50.0,50.0,50.0,N TOMPKINS,26,C,5.0,0,WALES,cluster_1,85.0,83.8,50.0,88.7,80.0,77.5,92.0,80.3,https://www.lequipe.fr/_medias/img-sportif-rugby/7882/100,Centre,WALES
29.0,187.96,115.67,50.0,50.0,52.67272727272727,53.49031730376002,55.64759106187768,53.269798657718134,52.270202410190755,72.38026431718065,70.6178073234525,94.42999578710855,80.4,50.0,63.25000000000001,87.55327868852459,89.24718452685215,97.05187934402788,50.0,50.0,50.0,50.0,G THOMAS,20,P,2.0,1,WALES,cluster_1,74.6,53.2,50.0,90.8,50.4,52.7,84.0,61.3,https://www.lequipe.fr/_medias/img-sportif-rugby/7712/100,Pilier,WALES
34.0,177.8,84.82,58.16666666666666,79.82813661608435,73.3006993006993,81.6216781366292,89.19113928373383,63.41455859576666,58.84796836792295,91.92314469671305,67.3016564952049,61.81424389400798,59.794871794871796,88.26791756758406,100.0,90.8333333333334,91.43189275644305,89.60184999197037,50.8531180753403,93.5206071891764,100.0,50.0,L HALFPENNY,39,FB,5.0,0,WALES,cluster_1,84.1,69.7,81.9,90.0,79.6,72.8,91.4,78.4,https://www.lequipe.fr/_medias/img-sportif-rugby/11500000000005437/100,Arrière,WALES
27.0,182.88,91.63,73.59259259259258,50.0,55.93939393939394,59.04897078752597,63.551548292685226,53.63310961968681,100.0,65.54185022026434,58.33042720139495,65.5413565510462,75.5,85.47456460748505,100.0,87.40266393442623,91.39957458736623,91.36747975092469,50.0,50.0,50.0,50.0,K HARDY,18,SH,3.0,0,WALES,cluster_1,61.1,58.5,50.0,90.2,84.8,60.1,91.4,69.3,https://www.lequipe.fr/_medias/img-sportif-rugby/8211/100,Demi de mêlée,WALES
32.0,185.42,99.79,64.15555555555554,85.54519613416716,75.83636363636364,69.39065168755565,72.30998738628277,100.0,62.75097020390474,89.06185022026438,88.11170444638189,79.89425642465947,63.25,78.21184691122755,75.5,94.18032786885244,97.31379952841856,89.75164526415274,50.0,50.0,50.0,50.0,S WILLIAMS,60,C,22.0,0,NZL,cluster_1,76.7,88.7,50.0,91.0,71.6,73.4,97.3,77.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,All Blacks
33.0,182.88,88.0,50.0,50.0,57.12727272727273,51.551252135004454,57.53012141583692,54.35973154362415,68.31296610887209,54.55894273127754,50.0,54.753826709731776,83.66666666666667,95.6423693822455,100.0,89.43368107302527,97.03175005283931,100.0,50.0,50.0,50.0,50.0,LLOYD WILLIAMS,15,SH,25.0,0,WALES,cluster_1,55.2,54.5,50.0,96.9,91.9,52.1,97.0,67.3,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Demi de mêlée,WALES
